1,2016-02-19,20:51:35,2016-02-19,20:59:09,1,2.1,-73.99761963,40.75652313,1,N,-73.97763062,40.78419876,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,2016-02-19,20:51:35,2016-02-19,20:58:46,1,0.9,-73.98075104,40.74269485,1,N,-73.99252319,40.73759079,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-02-19,20:51:35,2016-02-19,21:11:59,1,4.6,-73.94928741,40.77672195,1,N,-73.94965363,40.82612228,1,18,0.5,0.5,3.85,0,0.3,23.15
2,2016-02-19,20:51:35,2016-02-19,20:59:25,2,1.41,-73.98203278,40.74068832,1,N,-73.96905518,40.7580452,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-02-19,20:51:35,2016-02-19,20:57:17,1,0.99,-73.93834686,40.85083008,1,N,-73.94416046,40.83720016,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2016-02-19,20:51:36,2016-02-19,20:59:27,1,1.4,-73.95431519,40.76404953,1,N,-73.96524811,40.75426483,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2016-02-19,20:51:36,2016-02-19,21:03:50,1,1.5,-73.99095154,40.73376846,1,N,-73.99581909,40.74880981,1,9.5,0.5,0.5,1.7,0,0.3,12.5
1,2016-02-19,20:51:36,2016-02-19,21:08:35,1,4.4,-74.01618958,40.71124268,1,N,-73.98783112,40.71950912,1,17.5,0.5,0.5,2,0,0.3,20.8
1,2016-02-19,20:51:36,2016-02-19,20:54:25,1,0.5,-73.9797287,40.7520256,1,N,-73.9746933,40.75653458,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-02-19,20:51:36,2016-02-19,21:10:29,1,3.4,-73.99935913,40.73404694,1,N,-73.96017456,40.75886154,1,15,0.5,0.5,2.75,0,0.3,19.05
1,2016-02-19,20:51:36,2016-02-19,21:02:49,1,1.6,-73.98797607,40.74864578,1,N,-73.96639252,40.75366974,1,9,0.5,0.5,3,0,0.3,13.3
1,2016-02-19,20:51:36,2016-02-19,20:58:36,1,2,-73.97975159,40.75223541,1,N,-73.97748566,40.77416611,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-02-19,20:51:36,2016-02-19,21:05:36,1,2.28,-73.99923706,40.72822189,1,N,-74.01084137,40.70529175,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-02-19,20:51:37,2016-02-19,21:23:00,1,8,-74.00675964,40.7443428,1,N,-73.90988922,40.77551651,1,28,0.5,0.5,5.85,0,0.3,35.15
1,2016-02-19,20:51:37,2016-02-19,20:59:18,1,0.8,-74.00733948,40.71790695,1,N,-74.01177979,40.70785141,1,6.5,0.5,0.5,4,0,0.3,11.8
1,2016-02-19,20:51:37,2016-02-19,20:58:18,1,1.1,-73.97351837,40.78462601,1,N,-73.98789978,40.77939224,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2016-02-19,20:51:37,2016-02-19,21:08:54,5,2.54,-73.99150848,40.72982025,1,N,-73.99758148,40.7565918,1,12.5,0.5,0.5,1,0,0.3,14.8
2,2016-02-19,20:51:37,2016-02-19,21:08:25,1,3.65,-73.96871948,40.76165009,1,N,-73.93591309,40.79520035,1,15,0.5,0.5,3.26,0,0.3,19.56
2,2016-02-19,20:51:37,2016-02-19,21:01:38,2,2.61,-73.99093628,40.71923828,1,N,-73.96285248,40.71731186,1,10.5,0.5,0.5,1,0,0.3,12.8
2,2016-02-19,20:51:37,2016-02-19,20:55:25,1,0.84,-73.96127319,40.76490021,1,N,-73.95291138,40.77185059,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-02-19,20:51:37,2016-02-19,21:09:29,1,3.3,-73.99142456,40.75124359,1,N,-73.98058319,40.77628708,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,2016-02-19,20:51:38,2016-02-19,20:56:44,2,0.77,-73.97705841,40.75087357,1,N,-73.96798706,40.75621796,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-02-19,20:51:38,2016-02-19,20:53:51,1,0.83,-74.00087738,40.74805832,1,N,-73.99687958,40.75759125,1,4.5,0.5,0.5,1.74,0,0.3,7.54
2,2016-02-19,20:51:38,2016-02-19,21:03:13,2,1.89,-73.97914124,40.75358963,1,N,-74.00396729,40.75162125,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-02-19,20:51:38,2016-02-19,21:05:23,1,2.75,-73.97493744,40.78279114,1,N,-73.9947052,40.75042343,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-02-19,20:51:39,2016-02-19,20:58:18,1,1.2,-73.99668884,40.74282837,1,N,-73.98952484,40.75663757,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-02-19,20:51:39,2016-02-19,20:58:25,1,1.1,-74.00888062,40.71603012,1,N,-74.01701355,40.70476913,1,7,0.5,0.5,2.05,0,0.3,10.35
1,2016-02-19,20:51:39,2016-02-19,20:57:17,2,0.8,-73.9878006,40.7491951,1,N,-73.98709869,40.73923492,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,2016-02-19,20:51:39,2016-02-19,21:01:36,1,1.53,-73.96832275,40.76236343,1,N,-73.98737335,40.75635147,1,8,0.5,0.5,2.32,0,0.3,11.62
2,2016-02-19,20:51:39,2016-02-19,21:04:08,5,2.83,-73.98008728,40.76445007,1,N,-73.96749878,40.79481125,1,12,0.5,0.5,2.66,0,0.3,15.96
2,2016-02-19,20:51:39,2016-02-19,20:55:48,6,0.45,-73.98906708,40.74443054,1,N,-73.98535156,40.73973465,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19,20:51:39,2016-02-19,21:19:35,5,8.66,-73.87108612,40.77381134,1,N,-73.94924164,40.83408356,1,29,0.5,0.5,5,5.54,0.3,40.84
2,2016-02-19,20:51:39,2016-02-19,20:59:09,3,1.35,-73.9907608,40.74689865,1,N,-73.99481964,40.76050949,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2016-02-19,20:51:40,2016-02-19,21:00:04,1,0.9,-74.00166321,40.73053741,1,N,-73.99100494,40.73802185,1,7,0.5,0.5,0.7,0,0.3,9
1,2016-02-19,20:51:40,2016-02-19,20:59:33,4,1.1,-73.9858551,40.74084854,1,N,-73.98547363,40.75209427,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-02-19,20:51:40,2016-02-19,21:02:25,1,0.9,-73.98100281,40.74192047,1,N,-73.99440002,40.74356842,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-02-19,20:51:40,2016-02-19,21:00:00,1,1.2,-73.99501801,40.74507141,1,N,-73.97925568,40.74783707,1,7.5,0.5,0.5,1.5,0,0.3,10.3
1,2016-02-19,20:51:40,2016-02-19,20:52:43,1,0.4,0,0,1,N,0,0,2,3,0.5,0.5,0,0,0.3,4.3
2,2016-02-19,20:51:40,2016-02-19,21:07:01,1,1.97,-73.99500275,40.73420715,1,N,-73.9916687,40.715271,1,11,0.5,0.5,3.08,0,0.3,15.38
2,2016-02-19,20:51:40,2016-02-19,21:02:39,1,1.68,-73.99700928,40.71458817,1,N,-73.97795105,40.7252388,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2016-02-19,20:51:41,2016-02-19,21:15:37,1,1.9,-73.98039246,40.73435593,1,N,-73.98812103,40.71632004,1,15,0.5,0.5,3.25,0,0.3,19.55
2,2016-02-19,20:51:41,2016-02-19,20:55:07,1,0.44,-73.97260284,40.75864029,1,N,-73.96562958,40.75514984,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2016-02-19,20:51:41,2016-02-19,21:10:52,1,3.43,-73.99165344,40.73884964,1,N,-73.95823669,40.77293015,1,15,0.5,0.5,3.26,0,0.3,19.56
2,2016-02-19,20:51:41,2016-02-19,21:12:29,1,4.82,-74.00968933,40.70521164,1,N,-73.98873138,40.73870087,1,19.5,0.5,0.5,4.16,0,0.3,24.96
2,2016-02-19,20:51:41,2016-02-19,21:15:30,2,7.1,-74.00154114,40.74647903,1,N,-73.99933624,40.69369888,1,23.5,0.5,0.5,3.5,0,0.3,28.3
1,2016-02-19,20:51:42,2016-02-19,21:08:46,1,4.2,0,0,1,N,0,0,2,15,0.5,0.5,0,0,0.3,16.3
1,2016-02-19,20:51:42,2016-02-19,21:00:23,2,0.9,-73.99767303,40.72424698,1,N,-73.99803925,40.734478,1,7,0.5,0.5,2.49,0,0.3,10.79
2,2016-02-19,20:51:42,2016-02-19,20:58:39,6,1.11,-73.99253845,40.7515831,1,N,-74.00285339,40.76028061,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-02-19,20:51:42,2016-02-19,21:00:38,1,1.4,-73.98943329,40.7731781,1,N,-73.97633362,40.76113892,1,8,0.5,0.5,2.79,0,0.3,12.09
2,2016-02-19,20:51:42,2016-02-19,20:54:52,1,0.74,-73.94985962,40.78710938,1,N,-73.94069672,40.79307175,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19,20:51:42,2016-02-19,21:12:29,2,4.63,-74.00344086,40.73628998,1,N,-73.97257996,40.78593063,1,17.5,0.5,0.5,1,0,0.3,19.8
2,2016-02-19,20:51:43,2016-02-19,21:24:42,1,15.56,-73.97186279,40.75125122,1,N,-73.83535767,40.66492844,1,44,0.5,0.5,10.17,5.54,0.3,61.01
2,2016-02-19,20:51:43,2016-02-19,21:08:53,1,6.06,-73.97783661,40.75225067,1,N,-74.01668549,40.70791245,1,19,0.5,0.5,4.06,0,0.3,24.36
2,2016-02-19,20:51:43,2016-02-19,21:00:48,2,0.96,-74.00317383,40.73911667,1,N,-73.99388885,40.73433685,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-02-19,20:51:43,2016-02-19,20:54:38,1,0.24,-73.97438049,40.79058075,1,N,-73.97473907,40.79330063,1,4,0.5,0.5,1.06,0,0.3,6.36
1,2016-02-19,20:51:44,2016-02-19,20:57:52,1,0.8,-73.98949432,40.75776291,1,N,-73.99909973,40.76105118,1,5.5,0.5,0.5,2,0,0.3,8.8
1,2016-02-19,20:51:44,2016-02-19,21:09:49,3,2.7,-73.99263763,40.75774765,1,N,-73.99019623,40.7291832,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2016-02-19,20:51:44,2016-02-19,21:07:15,1,2.1,-74.00203705,40.72986984,1,N,-73.9988327,40.71184158,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2016-02-19,20:51:44,2016-02-19,21:00:40,2,1.92,-73.94966125,40.77258301,1,N,-73.97019196,40.75617218,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2016-02-19,20:51:44,2016-02-19,21:01:30,1,1.93,-73.97161865,40.75503159,1,N,-73.95075989,40.77148819,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-02-19,20:51:44,2016-02-19,20:54:11,5,0.83,-73.97966003,40.78106689,1,N,-73.9723053,40.79128265,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19,20:51:44,2016-02-19,20:58:37,1,1.13,-73.9618454,40.76051331,1,N,-73.96086121,40.77233124,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2016-02-19,20:51:45,2016-02-19,21:02:32,1,1.9,-73.98002625,40.78410339,1,N,-73.98573303,40.75823975,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2016-02-19,20:51:45,2016-02-19,20:54:36,1,0.5,-73.97493744,40.79064941,1,N,-73.98023224,40.78375244,2,4.5,0.5,0.5,0,0,0.3,5.8
